35,0.075225458,
36,0.071971066,
37,0.069561817,
38,0.067969099,
39,0.068790905,
40,0.064789996,
41,0.061585445,
42,0.065561973,
43,0.065576822,
44,0.0592218,
45,0.058380906,
46,0.061592873,
47,0.05915606,
48,0.057587713,
49,0.050401341,
50,0.049559373,
51,0.058402106,
52,0.050391801,
53,0.045552105,
54,0.049597554,
55,0.039991327,0.038376331,
56,0.044799212,
57,0.046381339,
58,0.04320436,
59,0.036821771,
60,0.038336035,
61,0.036741186,
62,0.041550133,
63,0.029526178,
64,0.032764662,
65,0.026341779,
66,0.027164649,0.025545413,
67,0.032748751,
68,0.028797681,
69,0.03597663,
